rno,code1,code2,hhmms0,data1,data2,data3,data4,ldata5,Šç”FØ
24156,128,34,16451,220,3328,126,14,0,0
24157,128,34,16451,232,3328,126,19,0,0
24158,128,38,16451,339,256,126,2,0,0
24159,0,63,16451,474,256,112,0,0,0
24160,128,37,16451,45,2816,126,31,0,0
24161,128,38,16451,199,256,126,18,0,0
24162,0,34,16451,533,1280,126,14,0,0
24163,128,37,16451,220,2304,126,14,0,0
24164,128,37,16452,232,2304,126,19,0,0
24165,0,36,16452,232,3328,126,20,0,0
24166,0,35,16452,232,3328,126,2,0,0
24167,128,34,16452,562,256,126,12,0,0
24168,128,37,16452,562,256,126,12,0,0
24169,128,34,16452,314,3328,126,18,0,0
24170,128,38,16452,59,256,126,61,0,0
24171,0,34,16452,193,1280,126,12,0,0
24172,128,34,16452,16,1280,126,25,0,0
24173,0,34,16452,195,1280,126,12,0,0
24174,0,34,16452,29,1280,126,31,0,0
24175,128,34,16452,42,3328,126,20,0,0
24176,128,37,16452,314,2304,126,18,0,0
24177,128,34,16452,154,3328,126,11,0,0
24178,128,37,16453,16,256,126,25,0,0
24179,0,34,16453,468,1280,126,42,0,0
24180,0,36,16453,308,3328,126,17,0,0
24181,128,34,16453,73,3328,126,34,0,0
24182,128,37,16453,42,2304,126,20,0,0
24183,0,36,16453,346,3328,126,18,0,0
24184,128,37,16453,154,2304,126,11,0,0
24185,0,36,16453,11,3328,126,35,0,0
24186,0,35,16453,11,3328,126,8,0,0
24187,0,36,16453,51,3328,126,20,0,0
24188,0,35,16453,51,3328,126,5,0,0
24189,0,34,16453,639,1280,126,14,0,0
24190,128,38,16453,61,256,126,32,0,0
24191,128,37,16453,73,2304,126,34,0,0
24192,128,34,16454,184,3328,126,9,0,0
24193,128,34,16454,277,3328,126,8,0,0
24194,0,36,16454,42,3328,126,21,0,0
24195,0,34,16454,486,1280,126,6,0,0
24196,128,38,16454,52,256,126,30,0,0
24197,128,34,16454,545,256,126,21,0,0
24198,128,37,16454,545,256,126,21,0,0
24199,128,37,16454,184,2304,126,9,0,0
24200,128,37,16454,277,2304,126,8,0,0
24201,128,38,16455,367,256,126,20,0,0
24202,128,34,16455,555,256,126,10,0,0
24203,128,37,16455,555,256,126,10,0,0
24204,128,34,16455,203,3328,126,16,0,0
24205,128,34,16455,551,256,126,16,0,0
24206,128,37,16455,551,256,126,16,0,0
24207,128,34,16455,23,3328,126,17,0,0
24208,0,34,16455,199,1280,126,19,0,0
24209,128,37,16460,203,2304,126,16,0,0
24210,128,37,16460,23,2304,126,17,0,0
24211,128,34,16460,279,3328,126,10,0,0
24212,0,68,16460,414,260,65526,7,0,1
24213,128,34,16460,379,3328,126,22,0,0
24214,0,36,16460,288,3328,126,17,0,0
24215,128,34,16460,215,3328,126,15,0,0
24216,128,34,16460,337,3328,126,10,0,0
24217,0,36,16461,344,3328,126,16,0,0
24218,128,37,16461,279,2304,126,10,0,0
24219,128,37,16461,379,2304,126,22,0,0
24220,128,37,16461,215,2304,126,15,0,0
24221,0,34,16461,52,1280,126,31,0,0
24222,128,37,16461,337,2304,126,10,0,0
24223,128,34,16461,554,256,126,21,0,0
24224,128,37,16461,554,256,126,21,0,0
24225,128,34,16461,105,3328,126,3,0,0
24226,0,36,16462,184,3328,126,10,0,0
24227,0,35,16462,184,3328,126,2,0,0
24228,128,34,16462,200,3328,126,5,0,0
24229,128,37,16462,105,2304,126,3,0,0
24230,128,34,16462,468,256,126,42,0,0
24231,128,37,16462,468,256,126,42,0,0
24232,0,34,16462,443,1280,126,17,0,0
24233,128,34,16462,640,256,126,10,0,0
24234,128,37,16462,640,256,126,10,0,0
24235,128,37,16462,200,2304,126,5,0,0
24236,128,34,16462,21,3328,126,12,0,0
24237,0,36,16463,384,3328,126,4,0,0
24238,0,34,16463,110,1024,126,6,0,0
24239,0,34,16463,61,1280,126,33,0,0
24240,0,34,16463,466,1280,126,32,0,0
24241,0,36,16463,379,3328,126,23,0,0
24242,0,36,16463,173,3328,126,23,0,0
24243,0,34,16463,44,1280,126,26,0,0
24244,128,37,16463,21,2304,126,12,0,0
24245,128,34,16464,173,3328,126,23,0,0
24246,128,34,16464,617,256,126,4,0,0
24247,128,37,16464,617,256,126,4,0,0
24248,128,34,16464,222,3328,126,8,0,0
24249,0,36,16464,12,3328,126,38,0,0
24250,128,34,16464,338,3328,126,8,0,0
24251,0,34,16464,58,1280,126,35,0,0
24252,128,34,16464,29,3328,126,31,0,0
24253,128,37,16464,173,2048,126,23,0,0
24254,0,34,16464,478,1280,126,6,0,0
24255,0,34,16464,558,1280,126,21,0,0
24256,128,37,16465,222,2304,126,8,0,0
24257,128,37,16465,338,2304,126,8,0,0
24258,128,37,16465,29,2304,126,31,0,0
24259,0,36,16465,220,3328,126,15,0,0
24260,0,35,16465,220,3328,126,3,0,0
24261,128,34,16465,151,3328,126,2,0,0
24262,0,34,16465,604,1280,126,16,0,0
24263,128,34,16470,364,3328,126,13,0,0
24264,0,36,16470,219,3328,126,20,0,0
24265,0,36,16470,171,3328,126,23,0,0
24266,128,34,16470,187,3328,126,12,0,0
24267,128,37,16470,151,2304,126,2,0,0
24268,0,36,16470,282,3328,126,16,0,0
24269,128,34,16470,122,3328,126,9,0,0
24270,0,36,16470,277,3328,126,9,0,0
24271,0,63,16470,414,256,112,0,0,0
24272,128,34,16470,372,3328,126,24,0,0
24273,128,37,16470,364,2304,126,13,0,0
24274,128,37,16470,187,2304,126,12,0,0
24275,0,34,16470,551,1280,126,17,0,0
24276,128,37,16470,122,2304,126,9,0,0
24277,128,34,16470,490,256,126,5,0,0
24278,128,37,16470,490,256,126,5,0,0
24279,128,34,16470,42,3328,126,21,0,0
24280,0,34,16471,492,1280,126,14,0,0
24281,0,36,16471,279,3328,126,11,0,0
24282,0,36,16471,222,3328,126,9,0,0
24283,128,34,16471,533,256,126,14,0,0
24284,128,37,16471,533,256,126,14,0,0
24285,128,37,16471,372,2304,126,24,0,0
24286,0,36,16471,77,3328,126,13,0,0
24287,128,34,16471,466,256,126,32,0,0
24288,128,37,16471,466,256,126,32,0,0
24289,128,34,16471,147,3328,126,10,0,0
24290,128,37,16471,42,2304,126,21,0,0
24291,0,36,16471,145,3328,126,25,0,0
24292,0,36,16471,297,3328,126,27,0,0
24293,0,36,16472,187,3328,126,13,0,0
24294,128,37,16472,147,2304,126,10,0,0
24295,128,34,16472,101,3328,126,7,0,0
24296,0,34,16472,60,1280,126,32,0,0
24297,0,34,16472,552,1280,126,13,0,0
24298,0,34,16472,468,1280,126,43,0,0
24299,128,38,16472,50,256,126,35,0,0
24300,128,34,16472,99,3840,126,16,0,0
24301,128,37,16472,101,2304,126,7,0,0
24302,0,34,16472,448,1280,126,13,0,0
24303,128,38,16473,45,768,126,32,0,0
24304,0,36,16473,117,3328,126,13,0,0
24305,128,34,16473,51,3328,126,20,0,0
24306,128,34,16473,146,3328,126,8,0,0
24307,0,34,16473,412,1280,126,12,0,0
24308,128,37,16473,99,2816,126,16,0,0
24309,0,68,16473,463,260,65526,2,0,1
24310,128,34,16473,486,256,126,6,0,0
24311,128,37,16473,486,256,126,6,0,0
24312,128,34,16473,401,256,126,6,0,0
24313,128,37,16473,401,256,126,6,0,0
24314,0,36,16473,42,3328,126,22,0,0
24315,128,37,16473,51,2304,126,20,0,0
24316,0,36,16473,205,3328,126,5,0,0
24317,0,35,16473,205,3328,126,2,0,0
24318,128,37,16474,146,2304,126,8,0,0
24319,0,34,16474,490,1280,126,6,0,0
24320,128,34,16474,246,3328,126,5,0,0
24321,0,36,16474,29,3328,126,32,0,0
24322,0,35,16474,29,3328,126,8,0,0
24323,128,34,16474,639,256,126,14,0,0
24324,128,37,16474,639,256,126,14,0,0
24325,0,34,16474,53,1280,126,18,0,0
24326,128,37,16474,246,2304,126,5,0,0
24327,0,36,16475,142,3072,126,10,0,0
24328,128,34,16475,330,3328,126,13,0,0
24329,0,34,16475,120,1280,126,2,0,0
24330,0,36,16475,151,3328,126,3,0,0
24331,0,35,16475,151,3328,126,1,0,0
24332,128,34,16475,473,256,126,14,0,0
24333,128,37,16475,473,256,126,14,0,0
24334,0,34,16475,376,1280,126,17,0,0
24335,128,37,16480,330,2304,126,13,0,0
24336,0,36,16480,215,3328,126,16,0,0
24337,128,34,16480,61,3328,126,33,0,0
24338,128,38,16480,218,256,126,13,0,0
24339,0,34,16480,608,1280,126,3,0,0
24340,0,36,16480,51,3328,126,21,0,0
24341,128,37,16480,61,2304,126,33,0,0
24342,128,38,16480,25,256,126,23,0,0
24343,128,34,16481,368,3328,126,11,0,0
24344,128,34,16481,245,3328,126,7,0,0
24345,128,34,16481,52,3328,126,31,0,0
24346,128,34,16481,58,3328,126,35,0,0
24347,128,34,16481,238,3328,126,3,0,0
24348,0,34,16481,488,1280,126,17,0,0
24349,0,34,16481,350,1280,126,18,0,0
